# x y x_over_c Cp side
0.75827 0.0088365 0.75827 -1.02466 U
0.274101 -0.0678532 0.274101 -0.539495 L
0.280095 -0.0680873 0.280095 -0.541252 L
0.214591 0.0518693 0.214591 -0.777126 U
0.21759 0.0519241 0.21759 -0.780835 U
0.13076 -0.0552861 0.13076 -0.355588 L
0.841434 -0.00282066 0.841434 0.049068 L
0.820655 0.000182247 0.820655 0.0411435 U
0.193605 0.0513011 0.193605 -0.748608 U
0.205596 0.0516657 0.205596 -0.762798 U
0.187323 -0.0621456 0.187323 -0.436756 L
0.133742 0.0476207 0.133742 -0.636835 U
0.865172 -0.00631395 0.865172 0.0749684 L
0.847369 -0.0036876 0.847369 0.0559462 L
0.2202 -0.0648763 0.2202 -0.494963 L
0.930387 -0.0163452 0.930387 0.153 L
0.184338 -0.0618571 0.184338 -0.422244 L
0.0213211 -0.0252983 0.0213211 0.329189 L
0.130756 0.0473382 0.130756 -0.62941 U
0.127795 -0.0548312 0.127795 -0.336873 L
0.0661345 -0.0421542 0.0661345 -0.109909 L
0.217209 -0.0646603 0.217209 -0.486556 L
0.100969 0.0438595 0.100969 -0.569946 U
0.894826 -0.0108021 0.894826 0.108922 L
0.968877 -0.022567 0.968877 0.224141 L
0.148685 0.0488752 0.148685 -0.683661 U
0.0777543 -0.0451363 0.0777543 -0.180687 L
0.0655328 0.0376221 0.0655328 -0.422868 U
0.142706 0.0484042 0.142706 -0.663881 U
0.859239 -0.0054327 0.859239 0.0684745 L
0.163462 -0.0596307 0.163462 -0.42848 L
0.912611 -0.0135458 0.912611 0.128721 L
0.109889 0.0450373 0.109889 -0.585301 U
0.0891058 0.0420774 0.0891058 -0.503539 U
0.0603603 -0.0405301 0.0603603 -0.0728814 L
0.918537 -0.0144728 0.918537 0.135965 L
0.214218 -0.0644382 0.214218 -0.48088 L
0.142633 -0.0570007 0.142633 -0.385783 L
0.0835935 -0.0465083 0.0835935 -0.200823 L
0.107097 -0.0513257 0.107097 -0.301539 L
0.927425 -0.0158751 0.927425 0.148339 L
0.157505 -0.0589235 0.157505 -0.417119 L
0.151553 -0.0581819 0.151553 -0.406238 L
0.0953197 -0.0490407 0.0953197 -0.261176 L
0.939272 -0.0177618 0.939272 0.166539 L
0.0894493 -0.0478084 0.0894493 -0.236392 L
0.0772884 0.0400128 0.0772884 -0.474075 U
0.160483 -0.0592813 0.160483 -0.421764 L
0.205248 -0.0637336 0.205248 -0.467121 L
0.133726 -0.0557303 0.133726 -0.381606 L
0.196283 -0.0629697 0.196283 -0.455765 L
0.211227 -0.0642098 0.211227 -0.469045 L
0.208237 -0.063975 0.208237 -0.458781 L
0.136694 -0.056164 0.136694 -0.387585 L
0.98944 -0.0314231 0.98944 0.200582 L
0.0920679 0.0425479 0.0920679 -0.515981 U
0.139663 -0.0565874 0.139663 -0.377657 L
0.190309 -0.0624272 0.190309 -0.441641 L
0.0546157 -0.0388045 0.0546157 -0.0440414 L
0.942234 -0.0182355 0.942234 0.171616 L
0.154529 -0.0585571 0.154529 -0.408734 L
0.19927 -0.0632309 0.19927 -0.460582 L
0.0748415 -0.0444216 0.0748415 -0.168514 L
0.148579 -0.0577976 0.148579 -0.391661 L
0.193295 -0.0627018 0.193295 -0.449356 L
0.0320957 -0.0305617 0.0320957 0.158025 L
0.0802377 0.0405576 0.0802377 -0.477431 U
0.104148 -0.0507753 0.104148 -0.279881 L
0.793927 0.00395307 0.793927 -1.03002 U
0.202259 -0.0634855 0.202259 -0.466981 L
0.0806717 -0.0458316 0.0806717 -0.184878 L
0.0719337 -0.043687 0.0719337 -0.152175 L
0.0923828 -0.0484327 0.0923828 -0.259325 L
0.0632441 -0.0413541 0.0632441 -0.0939089 L
0.98368 -0.0249626 0.98368 0.254282 L
0.959998 -0.0211077 0.959998 0.202763 L
0.0865195 -0.0471671 0.0865195 -0.221056 L
0.057484 -0.0396807 0.057484 -0.0542912 L
0.0684648 0.0382534 0.0684648 -0.423516 U
0.00488477 -0.0124821 0.00488477 0.979533 L
0.0489071 -0.0369631 0.0489071 -0.0118204 L
0.977755 -0.0240245 0.977755 0.249899 L
0.0517563 -0.0378995 0.0517563 -0.0265609 L
0.0394749 0.0306273 0.0394749 -0.214445 U
0.00559944 0.0121783 0.00559944 0.652216 U
0.0404316 -0.0339452 0.0404316 0.062064 L
0.0567713 0.0355765 0.0567713 -0.373177 U
0.0451972 0.032425 0.0451972 -0.285327 U
0.992414 -0.0310364 0.992414 0.179644 L
0.0480763 0.0332649 0.0480763 -0.301773 U
0.0509657 0.0340687 0.0509657 -0.306374 U
0.995352 -0.0304612 0.995352 0.151192 L
0.0460692 -0.0359933 0.0460692 0.0162067 L
0.0293582 -0.0293368 0.0293582 0.201385 L
0.0200673 0.0226818 0.0200673 0.0380743 U
0.0423296 0.0315467 0.0423296 -0.24381 U
0.992546 -0.0264889 0.992546 0.227032 L
0.0187201 -0.0238059 0.0187201 0.386816 L
0.037635 -0.032862 0.037635 0.0987952 L
0.0174318 0.0212518 0.0174318 0.115496 U
0.0112846 -0.0187542 0.0112846 0.609433 L
0.0123518 0.0180692 0.0123518 0.270751 U
0.0310079 0.0275874 0.0310079 -0.122718 U
0.995445 -0.0272332 0.995445 0.211049 L
0.0282268 0.0264654 0.0282268 -0.0967915 U
0.00766107 0.0143432 0.00766107 0.48886 U
0.00138107 -0.00427758 0.00138107 1.20567 L
0.000491118 -0.00141601 0.000491118 1.27142 L
0.00223924 -0.00715006 0.00223924 1.19181 L
0.00162648 0.00419042 0.00162648 1.11266 U
0.998228 -0.0283224 0.998228 0.328041 L
0.00264956 0.00700838 0.00264956 1.04464 U
0.000572298 0.00138519 0.000572298 1.16253 U
