# x y x_over_c Cp side
0.355138 0.051671 0.355138 -0.826814 U
0.643198 -0.0558802 0.643198 -0.752528 L
0.831534 -0.04074 0.831534 0.0229096 L
0.33416 0.0524978 0.33416 -0.807823 U
0.36113 0.0514029 0.36113 -0.833114 U
0.328553 -0.0669979 0.328553 -0.679908 L
0.861392 -0.0379068 0.861392 0.045571 L
0.247609 -0.0647969 0.247609 -0.595673 L
0.382098 0.0503592 0.382098 -0.852421 U
0.415524 -0.0664361 0.415524 -0.713049 L
0.868164 -0.000544492 0.868164 0.0798422 L
0.118491 0.0469447 0.118491 -0.479567 U
0.385093 0.0501978 0.385093 -0.854862 U
0.556379 -0.0611108 0.556379 -0.745285 L
0.310178 0.053241 0.310178 -0.789413 U
0.640205 -0.0560805 0.640205 -0.752406 L
0.259594 -0.0653292 0.259594 -0.610615 L
0.637212 -0.0562796 0.637212 -0.752325 L
0.828548 -0.0410178 0.828548 0.020586 L
0.334551 -0.0670462 0.334551 -0.684432 L
0.661151 -0.0546551 0.661151 -0.755799 L
0.433515 -0.0660311 0.433515 -0.71252 L
0.909718 -0.00657534 0.909718 0.125903 L
0.448505 -0.0656184 0.448505 -0.715406 L
0.409527 -0.0665511 0.409527 -0.713848 L
0.265588 -0.0655672 0.265588 -0.611001 L
0.858406 -0.0381955 0.858406 0.0430529 L
0.178254 0.0519658 0.178254 -0.65469 U
0.912122 -0.0328024 0.912122 0.100422 L
0.370541 -0.0670521 0.370541 -0.708914 L
0.292567 -0.0664078 0.292567 -0.631721 L
0.825561 -0.0412945 0.825561 0.0184638 L
0.397071 0.0495243 0.397071 -0.864675 U
0.63422 -0.0564776 0.63422 -0.751183 L
0.232206 0.05377 0.232206 -0.723889 U
0.376539 -0.0670058 0.376539 -0.712243 L
0.489811 0.0429557 0.489811 -0.918001 U
0.777763 -0.0455488 0.777763 -0.0072307 L
0.364542 -0.0670858 0.364542 -0.704516 L
0.316174 0.0530767 0.316174 -0.793151 U
0.253199 0.0539442 0.253199 -0.745503 U
0.670126 -0.0540227 0.670126 -0.757626 L
0.412525 -0.0664948 0.412525 -0.713132 L
0.445507 -0.065706 0.445507 -0.713979 L
0.343548 -0.0670949 0.343548 -0.689218 L
0.819588 -0.0418444 0.819588 0.0135665 L
0.676109 -0.0535936 0.676109 -0.314309 L
0.658159 -0.0548627 0.658159 -0.754565 L
0.319172 0.052989 0.319172 -0.795792 U
0.391082 0.0498665 0.391082 -0.860411 U
0.283573 -0.0661697 0.283573 -0.622477 L
0.262197 0.0539437 0.262197 -0.756513 U
0.822575 -0.0415701 0.822575 0.0160503 L
0.427518 -0.0661774 0.427518 -0.711148 L
0.846464 -0.0393358 0.846464 0.0346659 L
0.277577 -0.065988 0.277577 -0.617239 L
0.325553 -0.0669687 0.325553 -0.67626 L
0.774775 -0.0458051 0.774775 -0.00835036 L
0.322169 0.0528977 0.322169 -0.797751 U
0.756844 -0.0473204 0.756844 -0.0157148 L
0.747877 -0.0480621 0.747877 -0.0179966 L
0.909138 -0.0331122 0.909138 0.0968183 L
0.664143 -0.0544458 0.664143 -0.755225 L
0.328165 0.0527045 0.328165 -0.802503 U
0.816601 -0.0421176 0.816601 0.0116354 L
0.750866 -0.0478161 0.750866 -0.0171244 L
0.436513 -0.0659538 0.436513 -0.710885 L
0.84945 -0.0390523 0.84945 0.0371306 L
0.667135 -0.054235 0.667135 -0.756227 L
0.430516 -0.0661057 0.430516 -0.710734 L
0.673118 -0.0538089 0.673118 -0.756475 L
0.76581 -0.0465677 0.76581 -0.0124021 L
0.741898 -0.0485501 0.741898 -0.0186551 L
0.331552 -0.0670237 0.331552 -0.681253 L
0.897204 -0.034336 0.897204 0.0846132 L
0.90675 -0.00613754 0.90675 0.122536 L
0.753855 -0.0475689 0.753855 -0.0165221 L
0.744888 -0.0483068 0.744888 -0.0184993 L
0.367542 -0.0670706 0.367542 -0.705839 L
0.852435 -0.038768 0.852435 0.0391816 L
0.253601 -0.0650727 0.253601 -0.60433 L
0.759832 -0.0470707 0.759832 -0.0144654 L
0.37354 -0.0670305 0.37354 -0.709382 L
0.184776 -0.0605364 0.184776 -0.490375 L
0.762821 -0.0468198 0.762821 -0.0135668 L
0.894221 -0.0346397 0.894221 0.0807314 L
0.256598 -0.0652033 0.256598 -0.607998 L
0.361543 -0.0670977 0.361543 -0.700905 L
0.340549 -0.0670818 0.340549 -0.68625 L
0.42452 -0.0662463 0.42452 -0.708426 L
0.289569 -0.0663329 0.289569 -0.626985 L
0.262591 -0.0654505 0.262591 -0.60734 L
0.855421 -0.0384825 0.855421 0.0409343 L
0.933445 -0.0101372 0.933445 0.157983 L
0.286571 -0.0662535 0.286571 -0.623698 L
0.352546 -0.0671127 0.352546 -0.693994 L
0.238204 0.0538461 0.238204 -0.7315 U
0.280575 -0.0660812 0.280575 -0.617992 L
0.843478 -0.0396185 0.843478 0.0324329 L
0.27458 -0.06589 0.27458 -0.612904 L
0.891237 -0.0349425 0.891237 0.0773213 L
0.93048 -0.00968716 0.93048 0.153646 L
0.89488 -0.00439863 0.89488 0.109917 L
0.840492 -0.0399003 0.840492 0.0299474 L
0.265196 0.0539341 0.265196 -0.756513 U
